cui,cue,nombre_escuela,nombre_utm,perido,modelo,mac_address,ip_publica,latitud,longitud,direccion,bw_gb,clientes,wan_appliances,wan_carrier,access_points,bw_educacion,bw_web,bw_streaming,bw_calls,bw_socialmedia,bw_updates,bw_otros
1409740,140491900,JUSTO JOSE DE URQUIZA-VILLA CORAZON DE MARIA,UTM - VILLA CORAZON DE MARIA,may-25,MX68,6c:c3:b2:4e:e2:8e,143.105.137.139,-314.453,-639.974,"-31.4453,-63.9974","0,66",14,1,Starlink,2,"0,19","0,17","0,12","0,08","0,05","0,05","0,01"
1409625,140405700,CARLOS GUIDO SPANO-VILLA DE LAS ROSAS,UTM - VILLA DE LAS ROSAS - CARLOS GUIDO SPANO,may-25,MX68,6c:c3:b2:4e:e5:9c,143.105.137.139,-319.558.194,-650.791.093,"-31.9558194000,-65.0791093000","0,70",12,1,Starlink,2,"0,20","0,17","0,13","0,08","0,06","0,05","0,01"
1464921,140579500,PROA ESFP- ESCUELA DE EDUCACION SECUNDARIA DE FORMACION PROFESIONAL ESPECIALIZADA-VILLA DE LAS ROSAS,UTM - VILLA DE LAS ROSAS - FORM. PROF. ESPECIALIZADA,may-25,MX68,6c:c3:b2:4e:70:01,143.105.137.139,-3.194.629,-650.538,"3W3W+FFP Villa de Las Rosas, CÃ³rdoba","0,15",3,1,Starlink,2,"0,04","0,04","0,03","0,02","0,01","0,01","0,00"
1400084,140189002,ESC. NORMAL SUPERIOR DE VILLA DEL TOTORAL ANEXO VILLA DE MARIA DE RIO SECO-VILLA DE MARIA,UTM - VILLA DE MARIA - ANEXO VILLA DE MARIA DE RIO SECO,may-25,MX68,6c:c3:b2:4e:e1:7d,143.105.137.139,-2.990.706,-6.372.681,572R37VF+57,"1,45",19,1,Starlink,2,"0,41","0,36","0,26","0,17","0,12","0,10","0,03"
1406709,140470702,ESC. ESP. ARNALDO A.J.SOLSONA-ANEXO VILLA DE MARIA-VILLA DE MARIA,UTM - VILLA DE MARIA - ESC. ESP. ARNALDO A.J. SOLSONA,may-25,MX68,08:f1:b3:de:72:e4,143.105.137.139,-2.990.244,-6.372.756,572R37XC+2X,"0,19",6,1,Starlink,2,"0,05","0,05","0,03","0,02","0,01","0,01","0,00"
1400791,140034700,ESCUELA PADRE BARTOLOME DE LAS CASAS-VILLA DE SOTO,UTM - VILLA DE SOTO - BARTOLOME DE LAS CASAS,may-25,MX68,6c:c3:b2:4e:df:69,153.67.181.171,-3.085.769,-6.498.969,47XQ42R6+W4,"2,12",21,1,Starlink,2,"0,59","0,53","0,38","0,25","0,17","0,15","0,04"
1400794,140250600,I.P.E.T. NÂº 254 TRISTAN DE TEJEDA-VILLA DE SOTO,UTM - VILLA DE SOTO - TRISTAN DE TEJEDA,may-25,MX68,6c:c3:b2:4e:e2:65,153.67.181.171,-3.085.944,-6.498.244,47XQ42R9+62,"6,60",239,1,Starlink,2,"1,85","1,65","1,19","0,79","0,53","0,46","0,13"
1402050,140117600,CONSERVATORIO PROVINCIAL DE MUSICA ALBERTO GINASTERA-VILLA DEL ROSARIO,UTM - VILLA DEL ROSARIO - MUSICA ALBERTO GINASTERA,may-25,MX68,08:f1:b3:79:f7:ab,2803:9810:3e2c:908:af1:b3ff:fe79:f7ac,-3.155.216,-6.353.523,"CFX7+4WJ Villa del Rosario, CÃ³rdoba","1,37",83,1,Starlink,2,"0,38","0,34","0,25","0,16","0,11","0,10","0,03"
1402773,140373800,ESCUELA BARTOLOME MITRE-VILLA DEL TOTORAL,UTM - VILLA DEL TOTORAL - BARTOLOME MITRE,may-25,MX68,6c:c3:b2:4d:d5:a5,153.67.7.45,-3.070.644,-6.406.944,47XQ7WVJ+C6,"0,97",20,1,Starlink,2,"0,27","0,24","0,17","0,12","0,08","0,07","0,02"
1402775,140328200,I.P.E.A. N 217 ING. JOSE BARRIONUEVO-VILLA DEL TOTORAL,UTM - VILLA DEL TOTORAL - ING. JOSE BARRIONUEVO,may-25,MX68,e4:55:a8:7d:38:f2,153.67.7.45,-3.070.694,-6.408.106,47XQ7WV9+6H,"40,49",321,1,Starlink,2,"11,34","10,12","7,29","4,86","3,24","2,83","0,81"
1407092,140120000,I.P.E.T.y M. N 74 FRAY MAMERTO ESQUIU-VILLA DEL TOTORAL,UTM - VILLA DEL TOTORAL - MAMERTO ESQUIU,may-25,MX68,08:f1:b3:79:f9:65,153.67.7.45,-3.070.244,-6.406.806,47XQ7WXJ+2Q,"9,21",66,1,Starlink,2,"2,58","2,30","1,66","1,11","0,74","0,64","0,18"
1407099,140189000,ESC. NORMAL SUPERIOR DE VILLA DEL TOTORAL-VILLA DEL TOTORAL,UTM - VILLA DEL TOTORAL - NORMAL SUPERIOR,may-25,MX68,6c:c3:b2:4e:e1:96,98.97.134.65,-3.070.356,-6.406.119,47XQ7WWQ+HG,"1,53",73,1,Starlink,2,"0,43","0,38","0,28","0,18","0,12","0,11","0,03"
1409357,140325400,PAULA ALBARRACIN DE SARMIENTO-VILLA DEL TRANSITO,UTM - VILLA DEL TRANSITO,may-25,MX68,e4:55:a8:7d:3a:5a,98.97.134.65,-314.455.443,-631.945.797,"-31.4455443000,	-63.1945797000","0,93",4,1,Starlink,2,"0,26","0,23","0,17","0,11","0,07","0,07","0,02"
1408771,140150200,FRAY JUSTO SANTA MARIA DE ORO-VILLA DOLORES,UTM - VILLA DOLORES - FRAY JUSTO SANTA MARIA DE ORO,may-25,MX68,08:f1:b3:7d:3e:c7,98.97.134.65,-319.788,-65.262,"-31.9788,-65.2620","0,36",6,1,Starlink,2,"0,10","0,09","0,07","0,04","0,03","0,03","0,01"
1408897,140181300,JOSE HERNANDEZ-VILLA EL CHACAY,UTM - VILLA EL CHACAY,may-25,MX68,6c:ef:bd:cb:bb:4b,143.105.136.254,-3.288.999,-6.486.467,"446P+244 Piedra Blanca, CÃ³rdoba","5,48",102,1,Starlink,2,"1,53","1,37","0,99","0,66","0,44","0,38","0,11"
1408550,140104100,VICTORIA OCAMPO-VILLA ELISA,UTM - VILLA ELISA,may-25,MX68,e4:55:a8:8f:05:d6,143.105.136.254,-3.280.744,-6.217.269,47VV5RVG+2W,"0,90",47,1,Starlink,1,"0,25","0,22","0,16","0,11","0,07","0,06","0,02"
1408445,140078000,CORONEL JOSE FRANCISCO JAVIER DIAZ-VILLA GARCIA,UTM - VILLA GARCIA,may-25,MX68,08:f1:b3:7a:a6:c3,143.105.136.254,-313.452,-645.462,"-31.3452,-64.5462","1,21",43,1,Starlink,2,"0,34","0,30","0,22","0,15","0,10","0,08","0,02"
1464892,140577000,PROA - ESCUELA DE EDUCACION SECUNDARIA DE FORMACION PROFESIONAL ESPECIALIZADA-VILLA GENERAL BELGRANO,UTM - VILLA GENERAL BELGRANO - FORM. PROF. ESP.,may-25,MX68,6c:ef:bd:cb:ee:62,153.67.181.113,-3.197.684,-6.455.939,"2CFR+769 Villa Gral. Belgrano, CÃ³rdoba","2,29",9,1,Starlink,2,"0,64","0,57","0,41","0,27","0,18","0,16","0,05"
1403350,140510300,INST. SUP. TECNOLOGICO FORO DE LOS RIOS-VILLA GENERAL BELGRANO,UTM - VILLA GENERAL BELGRANO - FORO DE LOS RIOS,may-25,MX68,e4:55:a8:8e:ff:a4,153.67.181.113,-3.198.401,-6.457.208,"2C8H+95V Villa Gral. Belgrano, CÃ³rdoba","0,54",6,1,Starlink,2,"0,15","0,14","0,10","0,07","0,04","0,04","0,01"
1408431,140073000,SILVANO LOZA-VILLA GIARDINO,UTM - VILLA GIARDINO - SILVANO LOZA,may-25,MX68,08:f1:b3:7d:1d:ec,153.67.181.113,-310.257,-644.727,"-31.0257,-64.4727","6,59",25,1,Starlink,2,"1,85","1,65","1,19","0,79","0,53","0,46","0,13"
1401040,140506501,I.P.E.M. N 340 - HORACIO GOÃ‘I FIERRO - ANEXO VILLA GUTIERREZ-VILLA GUTIERREZ,UTM - VILLA GUTIERREZ - ANEXO,may-25,MX68,6c:c3:b2:4d:1b:46,148.222.222.6,-30.679.369,-64.160.441,"-30.6793690000 , 	-64.1604410000","0,76",9,1,Starlink,2,"0,21","0,19","0,14","0,09","0,06","0,05","0,02"
1409281,140295400,MARGARITA MARTINEZ DE SUAREZ-VILLA GUTIERREZ,UTM - VILLA GUTIERREZ - MARTINEZ DE SUAREZ,may-25,MX68,e4:55:a8:54:0b:af,148.222.222.6,-306.796.325,-641.604.566,"-30.6796325000, -64.1604566000","0,43",10,1,Starlink,2,"0,12","0,11","0,08","0,05","0,03","0,03","0,01"
1410651,140534200,ATAHUALPA YUPANQUI-VILLA LA BOLSA,UTM - VILLA LA BOLSA,may-25,MX68,08:f1:b3:75:6c:e1,148.222.222.6,-317.325,-644.294,"-31.7325,-64.4294","1,55",33,1,Starlink,2,"0,43","0,39","0,28","0,19","0,12","0,11","0,03"
1409689,140105200,DOMINGO FAUSTINO SARMIENTO-VILLA LOS AROMOS,UTM - VILLA LOS AROMOS - DOMINGO F. SARMIENTO,may-25,MX68,6c:c3:b2:4e:e3:c0,148.227.74.243,-317.227,-644.375,"-31.7227,-64.4375","0,18",3,1,Starlink,2,"0,05","0,04","0,03","0,02","0,01","0,01","0,00"
1464883,140573000,I.P.E.M. N 419-VILLA LOS AROMOS,UTM - VILLA LOS AROMOS - I.P.E.M. NÂ° 419,may-25,MX68,e4:55:a8:7d:3a:40,148.227.74.243,-3.172.271,-644.373,"7HG7+W38 Villa Los Aromos, CÃ³rdoba","1,10",12,1,Starlink,2,"0,31","0,27","0,20","0,13","0,09","0,08","0,02"
1409544,140382000,RAFAELA S. DE CALDELARI-VILLA LOS LEONES,UTM - VILLA LOS LEONES,may-25,MX68,08:f1:b3:7c:b7:17,148.227.74.243,-30.318,-651.231,"-30.3180,-65.1231","2,07",49,1,Starlink,2,"0,58","0,52","0,37","0,25","0,17","0,15","0,04"
1408678,140131900,LORENZO SUAREZ DE FIGUEROA-VILLA NUEVA,UTM - VILLA NUEVA,may-25,MX68,6c:c3:b2:4e:e1:ea,148.227.69.107,-32.449,-633.051,"-32.4490,-63.3051","7,72",82,1,Starlink,2,"2,16","1,93","1,39","0,93","0,62","0,54","0,15"
1409940,140551903,C.E.N.M.A. BARRIO CAMARA ANEXO SEDE PARQUE SANTA ANA-VILLA PARQUE SANTA ANA,UTM - VILLA PARQUE SANTA ANA - ANEXO,may-25,MX68,e4:55:a8:7d:3a:0b,148.227.69.107,-3.159.191,-643.467,"CM53+68M Santa Ana, CÃ³rdoba","1,30",20,1,Starlink,2,"0,36","0,33","0,23","0,16","0,10","0,09","0,03"
1409757,140507600,I.P.E.T. NÂº 334-VILLA PARQUE SANTA ANA,UTM - VILLA PARQUE SANTA ANA - I.P.E.T. NÂ° 334,may-25,MX68,08:f1:b3:7c:82:3a,148.227.69.107,-3.159.191,-643.467,"CM53+68M Santa Ana, CÃ³rdoba","0,20",6,1,Starlink,2,"0,06","0,05","0,04","0,02","0,02","0,01","0,00"
1408219,140030500,PADRE FELIX ENRIQUE-VILLA QUILLINZO,UTM - VILLA QUILLINZO ,may-25,MX68,6c:c3:b2:62:26:dc,153.67.7.161,-322.405,-645.234,"-32.2405,-64.5234","0,08",2,1,Starlink,2,"0,02","0,02","0,01","0,01","0,01","0,01","0,00"
1409986,140306102,I.P.E.M. N 299 - DR. SPIRIDON E. NAUMCHIK - ANEXO VILLA QUILLINZO-VILLA QUILLINZO,UTM - VILLA QUILLINZO ANEXO,may-25,MX68,e4:55:a8:7d:3a:64,153.67.7.161,-322.355,-645.124,"-32.2355,-64.5124","0,55",11,1,Starlink,2,"0,15","0,14","0,10","0,07","0,04","0,04","0,01"
1409175,140255100,GUIDO SPANO-VILLA RAFAEL BENEGAS,UTM - VILLA RAFAEL BENEGAS,may-25,MX68,08:f1:b3:7c:96:f2,153.67.7.161,-316.414,-649.563,"-31.6414,-64.9563","0,22",8,1,Starlink,2,"0,06","0,06","0,04","0,03","0,02","0,02","0,00"
1409267,140286900,I.P.E.M. NÂº 117 DANTE E. BONATI-VILLA RIO ICHO CRUZ,UTM - VILLA RIO ICHO CRUZ,may-25,MX68,6c:c3:b2:4e:e4:ef,148.222.222.21,-3.148.291,-645.598,"GC8R+R3P Villa Icho Cruz, CÃ³rdoba","0,38",7,1,Starlink,2,"0,11","0,10","0,07","0,05","0,03","0,03","0,01"
1408185,140183500,JUANA M.M.DE FERNANDEZ-VILLA RUMIPAL,UTM - VILLA RUMIPAL - JUANA M.M. DE FERNANDEZ,may-25,MX68,e4:55:a8:54:0c:13,148.222.222.21,-32.139.908,-64.504.683,"-32.139908, 	-64.504683","1,13",30,1,Starlink,2,"0,32","0,28","0,20","0,14","0,09","0,08","0,02"
1408792,140360200,ANTONIO SOBRAL-VILLA SAN ESTEBAN,UTM - VILLA SAN ESTEBAN,may-25,MX68,08:f1:b3:7a:82:5a,148.222.222.21,-3.163.180.849,-6.289.679.372,"-31.63180849,	-62.89679372","1,99",53,1,Starlink,2,"0,56","0,50","0,36","0,24","0,16","0,14","0,04"
1409045,140212600,SOLDADO ISMAEL SANCHEZ-VILLA SAN JOSE,UTM - VILLA SAN JOSE,may-25,MX68,e4:55:a8:be:df:d7,74.244.135.248,-312.659,-645.566,"-31.2659,-64.5566","20,83",192,1,Starlink,2,"5,83","5,21","3,75","2,50","1,67","1,46","0,42"
1409512,140376300,CORONEL ANTONINO BAIGORRIA-VILLA SANTA EUGENIA,UTM - VILLA SANTA EUGENIA,may-25,MX68,e4:55:a8:54:0c:ad,74.244.135.248,-326.698,-647.417,"-32.6698,-64.7417","1,29",108,1,Starlink,2,"0,36","0,32","0,23","0,15","0,10","0,09","0,03"
1409572,140388300,ARTURO CAPDEVILA-VILLA SANTA RITA,UTM - VILLA SANTA RITA,may-25,MX68,08:f1:b3:75:37:27,74.244.135.248,-32.923,-64.464,"-32.9230,-64.4640","2,77",33,1,Starlink,2,"0,77","0,69","0,50","0,33","0,22","0,19","0,06"
1402815,140403900,I.P.E.T. NÂº 125 LIDIA PURA BENITEZ-VILLA TULUMBA,UTM - VILLA TULUMBA - LIDIA PURA BENITEZ,may-25,MX68,6c:c3:b2:4e:e1:1e,98.97.134.162,-3.040.106,-6.412.131,47XQHVXH+HF,"0,55",21,1,Starlink,2,"0,15","0,14","0,10","0,07","0,04","0,04","0,01"
1408242,140033800,JOSE DE MAYO-VILLA VISO,UTM - VILLA VISO,may-25,MX68,e4:55:a8:8f:00:0b,98.97.134.162,-3.135.705.165,-65.101.950.716,"-31.35705165	,-65.101950716","0,34",22,1,Starlink,2,"0,09","0,08","0,06","0,04","0,03","0,02","0,01"
1409964,140555800,I.P.E.M. N 390 CERRO CHAMPAQUI-VILLA YACANTO,UTM - VILLA YACANTO - CERRO CHAMPAQUI,may-25,MX68,08:f1:b3:7a:5c:1d,98.97.134.162,-3.209.589,-647.567,"W63V+J8V Villa Yacanto, CÃ³rdoba","5,90",27,1,Starlink,2,"1,65","1,48","1,06","0,71","0,47","0,41","0,12"
1408992,140196800,REMEDIOS ESCALADA DE SAN MARTIN-ZONA RURAL,UTM - ZONA RURAL - REMEDIO SESCALADA DE SAN MARTIN,may-25,MX68,6c:c3:b2:4d:1b:56,148.227.69.55,-3.238.654,-6.426.795,"JP7J+9RM La Dormida, CÃ³rdoba","8,39",115,1,Starlink,2,"2,35","2,10","1,51","1,01","0,67","0,59","0,17"
1408917,140184100,ALBERTO WILIAMS-ZONA RURAL POR PIQUILLIN,UTM - ZONA RURAL POR PIQUILLIN,may-25,MX68,e4:55:a8:54:0b:41,148.227.69.55,-3.116.949.775,-6.380.789.332,"-31.16949775	,-63.80789332","4,64",59,1,Starlink,2,"1,30","1,16","0,84","0,56","0,37","0,33","0,09"
1408251,140035400,JOSE DE SAN MARTIN-ZURI POZO,UTM - ZURI POZO,may-25,MX68,08:f1:b3:75:14:d3,148.227.69.55,-307.759,-650.685,"-30.7759,-65.0685","6,65",26,1,Starlink,2,"1,86","1,66","1,20","0,80","0,53","0,47","0,13"
1408511,140178500,JUAN BAUTISTA ALBERDI-WASHINGTON,UTM- WASHINGTON,may-25,MX68,6c:c3:b2:4d:1c:8e,153.67.15.244,-3.387.230.655,-6.468.976.952,"-33.87230655, -64.68976952","4,93",31,1,Starlink,2,"1,38","1,23","0,89","0,59","0,39","0,34","0,10"
1406718,140488200,C.E.N.P.A. N11 DE SAN FRANCISCO DEL CHAÃ‘AR-HOSPITAL JOSE J. PUENTE,UTP - SAN FRANCISCO DEL CHAÃ‘AR - HOSPITAL JOSE J. PUENTE,may-25,MX68,e4:55:a8:54:0c:b3,153.67.15.244,-2.978.819,-6.394.244,572R6365+P2,"1,38",15,1,Starlink,2,"0,39","0,35","0,25","0,17","0,11","0,10","0,03"
1408599,140112100,JOSE HERNANDEZ-ACHIRAS,UTM - ACHIRAS,abr-25,MX68,6c:c3:b2:4e:df:48,148.222.194.153,-3.199.754.307,-65.037.557.739,"-31.9975430700,	-65.0375577390","1,92",132,1,Starlink,2,"0,54","0,48","0,34","0,23","0,15","0,13","0,04"
1408214,140029800,DOMINGO FAUSTINO SARMIENTO-AGUA DE CRESPIN,UTM - AGUA DE CRESPIN,abr-25,MX68,6c:ef:bd:cb:a0:f6,148.222.194.153,-310.893.001,-650.484.771,"-31.0893001, -65.0484771","3,22",82,1,Starlink,2,"0,90","0,80","0,58","0,39","0,26","0,23","0,06"
1409534,140379900,FLORENCIO FRIAS-AGUA DE LAS PIEDRAS,UTM - AGUA DE LAS PIEDRAS,abr-25,MX68,08:f1:b3:7a:79:c5,148.222.194.153,-308.179,-642.122,"-30.8179,-64.2122","0,18",27,1,Starlink,2,"0,05","0,04","0,03","0,02","0,01","0,01","0,00"
1409825,140540901,I.P.E.M. N 367 - ANEXO EL ALGODONAL-AGUA DE ORO,UTM - AGUA DE ORO,abr-25,MX68,6c:c3:b2:4e:e0:5b,148.222.222.215,-310.622,-643.101,"-31.0622,-64.3101","5,31",282,1,Starlink,2,"1,49","1,33","0,96","0,64","0,43","0,37","0,11"
1407177,140080400,JUAN MARTIN DE PUEYRREDON-AGUA DEL MOLLE,UTM - AGUA DEL MOLLE,abr-25,MX68,e4:55:a8:8f:04:a3,148.222.222.215,-3.064.331,-6.449.881,47XQ9G42+MF,"5,54",80,1,Starlink,2,"1,55","1,39","1,00","0,66","0,44","0,39","0,11"
1408872,140175800,ROSARIO VERA PEÃ‘ALOZA-AGUAS DE RAMON,UTM - AGUAS DE RAMON,abr-25,MX68,08:f1:b3:7a:8e:8a,148.222.222.215,-3.084.970.027,-653.650.903.792,"-30.8497002700,	-65.3650903792","8,18",97,1,Starlink,2,"2,29","2,05","1,47","0,98","0,65","0,57","0,16"
1409046,140213400,PAULO VI-ALEJO LEDESMA,UTM - ALEJO LEDESMA ,abr-25,MX68,6c:c3:b2:62:1e:b8,143.105.136.177,-337.166,-627.055,"-33.7166,-62.7055","1,64",49,1,Starlink,2,"0,46","0,41","0,30","0,20","0,13","0,12","0,03"
1464950,140230303,ESCUELA NOCTURNA GENERAL GUEMES ANEXO EXTENSION AULICA VALLE ALEGRE-ALTA GRACIA,UTM - ALTA GRACIA - GENERAL GUEMES,abr-25,MX68,6c:c3:b2:62:1e:94,143.105.136.177,-3.160.764,-6.444.452,"9HR4+W5X Alta Gracia, CÃ³rdoba","70,05",458,1,Starlink,2,"19,61","17,51","12,61","8,41","5,60","4,90","1,40"
1408263,140037900,MIGUEL DE AZCUENAGA-ALTAUTINA,UTM - ALTAUTINA,abr-25,MX68,08:f1:b3:7c:b6:e3,143.105.136.177,-3.179.056.275,-651.671.018.711,"-31.7905627500,	-65.1671018711","3,11",40,1,Starlink,2,"0,87","0,78","0,56","0,37","0,25","0,22","0,06"
1408993,140196900,JUAN MANTOVANI-ALTO DE LOS QUEBRACHOS,UTM - ALTO DE LOS QUEBRACHOS,abr-25,MX68,6c:c3:b2:4e:e3:f1,74.244.135.31,-305.442,-650.343,"-30.5442,-65.0343","5,49",141,1,Starlink,6,"1,54","1,37","0,99","0,66","0,44","0,38","0,11"
1408309,140051000,RAMON JOSE CARCANO-ALTO GRANDE,UTM - ALTO GRANDE,abr-25,MX68,e4:55:a8:7d:39:73,74.244.135.31,-315.179,-651.114,"-31.5179,-65.1114","0,35",13,1,Starlink,2,"0,10","0,09","0,06","0,04","0,03","0,02","0,01"
1408809,140163700,GENERAL BARTOLOME MITRE-ALTO SIERRA,UTM - ALTO SIERRA,abr-25,MX68,08:f1:b3:7a:08:94,74.244.135.31,-310.507,-653.437,"-31.0507,-65.3437","10,48",241,1,Starlink,5,"2,93","2,62","1,89","1,26","0,84","0,73","0,21"
1408112,140006100,FERNANDO FADER-ALTOS LOS REARTES,UTM - ALTOS LOS REARTES,abr-25,MX68,6c:ef:bd:cb:bb:17,129.224.215.135,-31.943,-646.385,"-31.9430,-64.6385","3,24",82,1,Starlink,2,"0,91","0,81","0,58","0,39","0,26","0,23","0,06"
1408141,140012800,DOCTOR DALMACIO VELEZ SARSFIELD-AMBOY,UTM - AMBOY,abr-25,MX68,e4:55:a8:8f:05:ba,129.224.215.135,-321.753,-645.727,"-32.1753,-64.5727","3,66",200,1,Starlink,6,"1,02","0,91","0,66","0,44","0,29","0,26","0,07"
1406682,140270200,FRAY JOSE MARIA NOGAL-AMBUL,UTM - AMBUL - FRAY JOSE MARIA NOGAL,abr-25,MX68,08:f1:b3:7a:72:0d,129.224.215.135,-31.49,-650.571,"-31.4900,-65.0571","1,57",110,1,Starlink,2,"0,44","0,39","0,28","0,19","0,13","0,11","0,03"
1408343,140056100,JUAN PEDRO ESNAOLA-ANA ZUMARAN,UTM - ANA ZUMARAN - JUAN PEDRO ESNAOLA,abr-25,MX68,6c:c3:b2:4d:19:69,200.189.31.57,-3.239.119,-6.305.694,47VRJW5V+G6,"6,93",252,1,Starlink,2,"1,94","1,73","1,25","0,83","0,55","0,49","0,14"
1409713,140329701,I.P.E.M. N 158 - LEOPOLDO LUGONES - ANEXO COLONIA VIDELA,UTM - ANEXO COLONIA VIDELA,abr-25,MX68,e4:55:a8:7d:28:2f,200.189.31.57,-31.917.114,-63.502.998,"-31.917114, -63.502998","0,57",35,1,Starlink,2,"0,16","0,14","0,10","0,07","0,05","0,04","0,01"
1409304,140310002,I.P.E.M. N 287 - LEOPOLDO LUGONES - ANEXO LA SALADA-SIN ASIGNAR,UTM - ANEXO LA SALADA,abr-25,MX68,08:f1:b3:75:32:20,200.189.31.57,-318.621,-629.211,"-31.8621,-62.9211","5,35",75,1,Starlink,2,"1,50","1,34","0,96","0,64","0,43","0,37","0,11"
1409336,140318900,FRAY LUIS BELTRAN-ANIZACATE,UTM - ANISACATE - FRAY L. BELTRAN,abr-25,MX68,6c:c3:b2:62:1e:1a,148.222.223.215,-317.442,-643.934,"-31.7442,-64.3934","24,44",373,1,Starlink,2,"6,84","6,11","4,40","2,93","1,96","1,71","0,49"
1409997,140562500,ESCUELA EL ALGARROBO-ANIZACATE,UTM - ANIZACATE - EL ALGARROBO,abr-25,MX68,e4:55:a8:8e:fe:f9,148.222.223.215,-3.169.246,-6.440.223,"8H5X+246 Anisacate, CÃ³rdoba","15,61",293,1,Starlink,2,"4,37","3,90","2,81","1,87","1,25","1,09","0,31"
1464897,140578600,PROA - ESCUELA DE EDUCACION SECUNDARIA DE FORMACION PROFESIONAL ESPECIALIZADA-ANIZACATE,UTM - ANIZACATE - FORM. PROF. ESP.,abr-25,MX68,08:f1:b3:7d:17:86,148.222.223.215,-3.170.459,-644.013,"7HWX+5F8 Anisacate, CÃ³rdoba","8,96",298,1,Starlink,5,"2,51","2,24","1,61","1,08","0,72","0,63","0,18"
1408356,140058700,JOHN F. KENNEDY-SAN ANTONIO DE YUCAT,UTM - ANTONIO DE YUCAT,abr-25,MX68,6c:ef:bd:cc:00:6d,74.244.135.245,-322.915,-634.618,"-32.2915,-63.4618","8,55",548,1,Starlink,2,"2,39","2,14","1,54","1,03","0,68","0,60","0,17"
1406737,140516200,ESCUELA CLAUDIO CESAR JUAREZ-ARROYITO,UTM - ARROYITO - CLAUDIO CESAR JUAREZ,abr-25,MX68,e4:55:a8:8f:05:ae,74.244.135.245,-3.142.519,-6.304.156,47WRHXF5+W9,"33,06",736,1,Starlink,6,"9,26","8,27","5,95","3,97","2,64","2,31","0,66"
1406737,140504600,I.P.E.M. NÂº 329-ARROYITO,UTM - ARROYITO - I.P.E.M. NÂ°329,abr-25,MX68,08:f1:b3:7a:57:64,74.244.135.245,-3.142.519,-6.304.156,47WRHXF5+W9,"0,56",102,1,Starlink,2,"0,16","0,14","0,10","0,07","0,04","0,04","0,01"
1408901,140182000,CORNELIO SAAVEDRA-ARROYO ALGODON,UTM - ARROYO ALGODON - CORNELIO SAAVEDRA,abr-25,MX68,6c:c3:b2:62:27:87,143.105.136.172,-32.125.258,-63.177.841,"-32.125258, -63.177841","0,75",33,1,Starlink,2,"0,21","0,19","0,13","0,09","0,06","0,05","0,01"
1408496,140087100,DEAN GREGORIO FUNES-ARROYO ALGODON,UTM - ARROYO ALGODON - DEAN G. FUNES,abr-25,MX68,e4:55:a8:8f:00:29,143.105.136.172,-322.503,-632.253,"-32.2503,-63.2253","5,22",157,1,Starlink,2,"1,46","1,30","0,94","0,63","0,42","0,37","0,10"
1408902,140182100,PRIMERA JUNTA-ARROYO ALGODON,UTM - ARROYO ALGODON - PRIMERA JUNTA,abr-25,MX68,08:f1:b3:7a:7d:ae,143.105.136.172,-3.216.181,-6.322.756,47VRRQQC+7X,"66,78",179,1,Starlink,2,"18,70","16,69","12,02","8,01","5,34","4,67","1,34"
1408165,140018500,DOCTOR AMADEO SABATTINI-ARROYO CABRAL,UTM - ARROYO CABRAL - DR. AMADEO SABATTINI,abr-25,MX68,6c:c3:b2:4e:e3:3f,143.105.136.68,-3.253.806,-6.331.669,47VRFM6M+Q8,"1,64",76,1,Starlink,1,"0,46","0,41","0,29","0,20","0,13","0,11","0,03"
1409352,140324700,FRENCH Y BERUTTI-ARROYO DE LOS LEONES,UTM - ARROYO DE LOS LEONES,abr-25,MX68,6c:c3:b2:4e:e1:f9,143.105.136.68,-313.699.899,-63.064.191,"-31.3699899, -63.064191","0,17",13,1,Starlink,2,"0,05","0,04","0,03","0,02","0,01","0,01","0,00"
1408307,140050800,VICENTE LOPEZ - EX- NACIONAL NRO. 493-ARROYO DE LOS PATOS,UTM - ARROYO DE LOS PATOS,abr-25,MX68,6c:c3:b2:4e:e5:1e,143.105.136.68,-317.625.419,-65.001.593,"-31.7625419000,	-65.0015930000","0,99",15,1,Starlink,2,"0,28","0,25","0,18","0,12","0,08","0,07","0,02"
1408911,140183400,JOSE INGENIEROS-ARROYO SECO,UTM - ARROYO SECO,abr-25,MX68,6c:c3:b2:4e:e5:66,143.105.136.68,-320.936,-6.456.384,"-32.0929810000,-64.5641180000","0,13",3,1,Starlink,2,"0,04","0,03","0,02","0,02","0,01","0,01","0,00"
1408826,140540900,I.P.E.M. NÂº 367-ASCOCHINGA,UTM - ASCOCHINGA - I.P.E.M. NÂ°367,abr-25,MX68,6c:c3:b2:4e:e5:53,143.105.136.68,-3.095.919,-6.428.055,"2PR9+8QG Ascochinga, CÃ³rdoba","0,56",34,1,Starlink,2,"0,16","0,14","0,10","0,07","0,05","0,04","0,01"
1408580,140108900,DOMINGO FAUSTINO SARMIENTO-ASSUNTA,UTM - ASSUNTA,abr-25,MX68,6c:c3:b2:4e:e4:d1,143.105.136.68,-3.363.205.024,-6.322.581.986,"-33.63205024,	-63.22581986","2,13",40,1,Starlink,2,"0,60","0,53","0,38","0,26","0,17","0,15","0,04"
